Environment,Host,Mount,WE 01.05,WE 01.12,WE 01.19,WE 01.26,WE 02.02,WE 02.14,WE 02.23,WE 03.01,WE 03.08,WE 03.15,WE 03.22,WE 03.29,WE 04.05,WE 04.12,WE 04.19,WE 04.26,WE 05.03,WE 05.10,WE 05.17,WE 05.24,WE 05.31,WE 06.07,WE 06.14,WE 06.21,WE 06.28,WE 07.05,WE 07.12,WE 07.19,WE 07.26,WE 08.02,WE 08.09,WE 08.16,WE 08.23,WE 08.31,WE 09.06,WE 09.13,WE 09.20,WE 09.27,WE 10.04,WE 10.11,WE 10.18,WE 10.25,WE 11.03,WE 11.08,WE 11.15,WE 11.22,WE 11.30,WE 12.09,WE 12.13,WE 12.20,WE 12.28,WE 01.04,WE 01.10,WE 01.17,WE 01.24,WE 01.28
STG2,dpastgdicomp,/,18.00%,,,16.00%,17.00%,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,19,19,20,20,20,19,20,19,20,20,21,20,20,20,20,22,21,20,20,21,20,20,21,21,22,21,21,21,21,21,21,21,
STG2,dpastgdicomp,/appl/depot,1.00%,,,1.00%,1.00%,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
STG2,dpastgdicomp,/appl/di_shareddata,1.00%,,,1.00%,1.00%,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
STG2,dpastgdicomp,/appl/sasbackup,1.00%,,,1.00%,1.00%,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
STG2,dpastgdicomp,/appl/sasdata,1.00%,,,1.00%,1.00%,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
STG2,dpastgdicomp,/appl/saslogs,1.00%,,,1.00%,1.00%,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
STG2,dpastgdicomp,/dev,0.00%,,,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
STG2,dpastgdicomp,/sas,65.00%,,,74.00%,75.00%,64,76,73,67,70,65,70,73,74,79,70,72,71,72,73,74,74,75,76,71,71,62,62,62,62,62,71,71,71,71,71,71,62,62,62,62,62,62,70,70,70,72,73,73,77,81,77,73,74,61,
STG2,dpastgdicomp,/work,2.00%,,,3.00%,2.00%,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,4,3,3,3,4,4,3,3,3,3,3,3,3,3,1,1,1,1,1,1,2,1,
STG2,dpastgespesm,/,17.00%,,,50.00%,50.00%,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,52,52,52,52,52,52,52,52,52,52,55,55,55,55,55,55,55,55,55,55,
STG2,dpastgespesm,/appl/di_shareddata,1.00%,,,1.00%,1.00%,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
STG2,dpastgespesm,/appl/repo,1.00%,,,1.00%,1.00%,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
STG2,dpastgespesm,/appl/sasbackup,1.00%,,,1.00%,1.00%,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
STG2,dpastgespesm,/appl/saslogs,1.00%,,,1.00%,1.00%,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
STG2,dpastgespesm,/dev,0.00%,,,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
STG2,dpastgespesm,/opt/sas/viya/config,10.00%,,,11.00%,11.00%,12,13,13,13,14,14,14,15,15,15,16,16,16,17,17,18,18,18,19,19,19,20,20,21,21,21,22,22,23,23,23,24,24,24,25,25,26,26,26,27,27,28,28,28,29,29,30,30,30,31,
STG2,dpastgespesm,/opt/sas/viya/home,4.00%,,,4.00%,4.00%,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,
STG2,dpastgespkwik01,/,50.00%,,,51.00%,52.00%,53,53,53,53,55,56,57,58,59,60,61,62,63,64,65,67,68,69,72,74,76,78,61,62,64,66,68,69,71,73,75,77,66,69,71,73,76,79,62,64,67,70,73,74,76,79,72,74,76,78,
STG2,dpastgespkwik01,/appl/di_shareddata,1.00%,,,1.00%,1.00%,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
STG2,dpastgespkwik01,/appl/sasbackup,1.00%,,,1.00%,1.00%,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
STG2,dpastgespkwik01,/dev,0.00%,,,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
STG2,dpastgespkwik01,/logs,1.00%,,,1.00%,1.00%,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
STG2,dpastgespkwik01,/opt/sas/viya/config,11.00%,,,11.00%,11.00%,12,12,12,12,12,12,13,13,14,14,14,12,13,13,14,14,15,15,15,16,16,17,17,17,18,18,19,19,20,20,21,21,22,22,23,23,23,23,24,25,26,26,27,27,27,28,28,29,29,30,
STG2,dpastgespkwik01,/opt/sas/viya/data,24.00%,,,46.00%,46.00%,45,45,46,46,46,46,45,46,45,46,25,25,25,25,99,13,22,22,22,22,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,
STG2,dpastgespkwik01,/opt/sas/viya/home,11.00%,,,11.00%,11.00%,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,
STG2,dpastgespkwik01,/python,1.00%,,,1.00%,1.00%,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
STG2,dpastgespkwik02,/,51.00%,,,52.00%,53.00%,54,54,54,54,55,56,58,58,59,60,61,62,63,64,66,67,68,70,72,74,76,78,61,62,64,65,68,69,71,73,75,77,66,69,71,73,76,79,62,64,67,70,73,74,76,78,72,74,76,78,
STG2,dpastgespkwik02,/appl/di_shareddata,1.00%,,,1.00%,1.00%,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
STG2,dpastgespkwik02,/appl/sasbackup,1.00%,,,1.00%,1.00%,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
STG2,dpastgespkwik02,/dev,0.00%,,,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
STG2,dpastgespkwik02,/logs,1.00%,,,1.00%,1.00%,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
STG2,dpastgespkwik02,/opt/sas/viya/config,6.00%,,,7.00%,7.00%,7,7,7,8,7,7,8,8,8,8,8,8,9,9,9,10,10,11,11,11,12,12,13,13,14,14,14,15,15,16,16,17,17,17,18,18,19,19,20,20,21,21,22,22,22,23,23,24,24,24,
STG2,dpastgespkwik02,/opt/sas/viya/data,32.00%,,,34.00%,33.00%,33,33,32,33,33,32,33,32,33,32,32,32,32,32,100,22,34,33,33,33,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,
STG2,dpastgespkwik02,/opt/sas/viya/home,9.00%,,,9.00%,9.00%,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,
STG2,dpastgespkwik02,/python,1.00%,,,1.00%,1.00%,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
STG2,dpastgespproc00,/,56.00%,,,56.00%,55.00%,56,56,56,56,56,55,55,55,55,55,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,57,57,57,57,57,57,57,57,57,56,56,56,55,56,58,59,63,62,62,63,63,63,63,62,
STG2,dpastgespproc00,/appl/di_shareddata,1.00%,,,1.00%,1.00%,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
STG2,dpastgespproc00,/appl/sasbackup,1.00%,,,1.00%,1.00%,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
STG2,dpastgespproc00,/dev,0.00%,,,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
STG2,dpastgespproc00,/logs,1.00%,,,1.00%,1.00%,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
STG2,dpastgespproc00,/opt/sas/viya/config,5.00%,,,5.00%,5.00%,5,6,6,6,6,6,6,6,6,7,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,11,11,11,11,12,12,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13,13,
STG2,dpastgespproc00,/opt/sas/viya/data,49.00%,,,85.00%,78.00%,73,90,70,71,78,88,53,64,72,33,39,39,39,40,39,20,33,36,39,38,38,67,40,53,53,53,54,54,52,53,52,52,52,52,52,52,52,52,57,55,55,57,58,58,58,59,58,59,59,58,
STG2,dpastgespproc00,/opt/sas/viya/home,6.00%,,,6.00%,6.00%,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
STG2,dpastgespproc01,/,51.00%,,,50.00%,49.00%,49,48,48,48,49,48,49,49,49,49,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,51,51,51,51,51,50,50,50,50,50,50,50,50,51,53,54,55,54,54,54,54,54,54,54,
STG2,dpastgespproc01,/appl/di_shareddata,1.00%,,,1.00%,1.00%,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
STG2,dpastgespproc01,/appl/sasbackup,1.00%,,,1.00%,1.00%,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
STG2,dpastgespproc01,/dev,0.00%,,,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
STG2,dpastgespproc01,/logs,1.00%,,,1.00%,1.00%,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
STG2,dpastgespproc01,/opt/sas/viya/config,5.00%,,,5.00%,5.00%,5,6,6,6,6,6,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,9,9,9,9,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13,
STG2,dpastgespproc01,/opt/sas/viya/data,49.00%,,,76.00%,61.00%,68,72,71,67,77,72,31,28,33,40,41,53,58,58,48,21,33,36,39,39,40,60,39,53,52,52,52,52,52,52,52,52,52,52,52,52,52,52,55,52,52,53,53,52,52,52,51,52,52,52,
STG2,dpastgespproc01,/opt/sas/viya/home,6.00%,,,6.00%,6.00%,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
STG2,dpastgespproc02,/,51.00%,,,50.00%,49.00%,49,48,48,48,49,49,49,49,49,49,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,51,51,51,51,51,51,50,50,50,50,50,50,50,51,53,54,55,54,54,54,54,54,54,54,
STG2,dpastgespproc02,/appl/di_shareddata,1.00%,,,1.00%,1.00%,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
STG2,dpastgespproc02,/appl/sasbackup,1.00%,,,1.00%,1.00%,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
STG2,dpastgespproc02,/dev,0.00%,,,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
STG2,dpastgespproc02,/logs,1.00%,,,1.00%,1.00%,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
STG2,dpastgespproc02,/opt/sas/viya/config,5.00%,,,5.00%,5.00%,5,6,6,6,6,6,6,7,7,7,7,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,11,11,11,11,11,12,12,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13,13,
STG2,dpastgespproc02,/opt/sas/viya/data,51.00%,,,80.00%,64.00%,72,74,68,68,79,70,31,27,33,39,39,39,39,40,30,21,34,37,39,40,40,51,39,52,52,52,52,52,53,52,52,52,52,52,52,52,52,52,55,52,52,52,52,51,51,51,52,51,52,51,
STG2,dpastgespproc02,/opt/sas/viya/home,6.00%,,,6.00%,6.00%,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
STG2,dpastgespproc03,/,51.00%,,,51.00%,50.00%,51,50,50,50,50,50,46,48,49,51,51,51,51,51,52,52,52,52,52,52,52,52,52,52,52,52,52,52,53,52,52,52,52,52,51,51,51,52,52,52,55,56,56,55,55,56,56,56,56,55,
STG2,dpastgespproc03,/appl/di_shareddata,1.00%,,,1.00%,1.00%,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
STG2,dpastgespproc03,/appl/sasbackup,1.00%,,,1.00%,1.00%,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
STG2,dpastgespproc03,/dev,0.00%,,,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
STG2,dpastgespproc03,/logs,1.00%,,,1.00%,1.00%,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
STG2,dpastgespproc03,/opt/sas/viya/config,48.00%,,,73.00%,40.00%,43,44,48,49,50,51,27,23,25,27,28,31,32,33,34,35,31,33,34,36,37,41,42,43,44,45,51,52,53,54,55,56,57,58,59,70,51,54,56,57,58,62,63,64,65,61,63,65,66,67,
STG2,dpastgespproc03,/opt/sas/viya/data,39.00%,,,39.00%,50.00%,55,58,57,57,67,57,30,32,36,42,42,41,42,42,33,20,33,35,38,39,39,51,38,51,51,51,51,51,51,51,50,50,50,51,50,50,50,50,54,51,50,51,51,50,49,50,50,50,51,50,
STG2,dpastgespproc03,/opt/sas/viya/home,6.00%,,,6.00%,6.00%,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
STG2,dpastgespproc04,/,51.00%,,,69.00%,50.00%,51,50,50,50,50,50,51,51,51,51,51,51,51,51,52,52,52,52,52,52,52,52,52,52,52,52,52,52,53,52,52,52,52,52,51,52,52,52,52,52,55,55,56,55,55,56,56,56,56,55,
STG2,dpastgespproc04,/appl/di_shareddata,1.00%,,,1.00%,1.00%,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
STG2,dpastgespproc04,/appl/sasbackup,1.00%,,,1.00%,1.00%,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
STG2,dpastgespproc04,/dev,0.00%,,,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
STG2,dpastgespproc04,/logs,1.00%,,,1.00%,1.00%,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
STG2,dpastgespproc04,/opt/sas/viya/config,5.00%,,,5.00%,5.00%,5,5,5,5,6,6,6,6,6,6,6,7,7,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,10,12,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13,13,
STG2,dpastgespproc04,/opt/sas/viya/data,46.00%,,,48.00%,57.00%,67,68,67,69,79,71,31,33,37,43,43,43,43,43,33,20,33,35,38,38,38,51,38,51,50,50,50,51,51,51,50,50,50,51,50,50,50,50,54,51,50,51,51,51,51,51,52,51,52,52,
STG2,dpastgespproc04,/opt/sas/viya/home,6.00%,,,6.00%,6.00%,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
STG2,dpastgespproc05,/,52.00%,,,69.00%,50.00%,51,50,50,50,51,50,51,51,51,51,51,51,52,52,52,52,52,52,52,52,52,52,52,52,52,52,53,53,53,53,53,52,52,52,52,54,54,55,54,55,55,56,57,56,56,56,56,56,56,56,
STG2,dpastgespproc05,/appl/di_shareddata,1.00%,,,1.00%,1.00%,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
STG2,dpastgespproc05,/appl/sasbackup,1.00%,,,1.00%,1.00%,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
STG2,dpastgespproc05,/dev,0.00%,,,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
STG2,dpastgespproc05,/logs,1.00%,,,1.00%,1.00%,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
STG2,dpastgespproc05,/opt/sas/viya/config,5.00%,,,5.00%,5.00%,5,6,6,6,6,6,6,6,6,7,7,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,11,11,11,12,12,12,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13,
STG2,dpastgespproc05,/opt/sas/viya/data,43.00%,,,48.00%,58.00%,67,72,67,66,77,69,31,33,36,43,43,42,43,43,33,21,33,36,39,39,39,52,40,52,52,52,52,52,52,51,51,51,51,52,51,51,51,51,55,52,52,52,53,52,51,52,52,52,53,52,
STG2,dpastgespproc05,/opt/sas/viya/home,6.00%,,,6.00%,6.00%,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
STG2,dpastgespproc06,/,51.00%,,,70.00%,50.00%,51,50,50,50,50,50,51,51,51,51,51,51,51,52,52,52,52,52,52,52,52,52,52,52,52,52,53,53,53,52,52,52,52,52,52,54,54,54,54,55,55,55,56,55,55,56,56,56,56,55,
STG2,dpastgespproc06,/appl/di_shareddata,1.00%,,,1.00%,1.00%,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
STG2,dpastgespproc06,/appl/sasbackup,1.00%,,,1.00%,1.00%,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
STG2,dpastgespproc06,/dev,0.00%,,,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
STG2,dpastgespproc06,/logs,1.00%,,,1.00%,1.00%,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
STG2,dpastgespproc06,/opt/sas/viya/config,5.00%,,,5.00%,5.00%,5,6,6,6,6,6,6,7,7,7,7,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13,
STG2,dpastgespproc06,/opt/sas/viya/data,44.00%,,,48.00%,56.00%,67,70,70,72,79,71,31,33,37,43,44,54,62,65,33,18,32,37,40,40,40,52,40,53,52,53,52,52,53,52,52,52,52,52,51,51,51,51,55,52,52,52,52,51,51,51,51,51,52,52,
STG2,dpastgespproc06,/opt/sas/viya/home,6.00%,,,6.00%,6.00%,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,
STG2,dpastgespproc07,/,51.00%,,,72.00%,50.00%,52,50,50,50,51,50,51,51,51,51,51,51,52,52,52,52,52,52,52,52,52,52,52,52,52,52,53,53,53,53,52,52,52,52,52,54,54,55,54,55,55,56,56,56,56,56,56,56,56,56,
STG2,dpastgespproc07,/appl/di_shareddata,1.00%,,,1.00%,1.00%,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
STG2,dpastgespproc07,/appl/sasbackup,1.00%,,,1.00%,1.00%,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
STG2,dpastgespproc07,/dev,0.00%,,,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
STG2,dpastgespproc07,/logs,1.00%,,,1.00%,1.00%,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
STG2,dpastgespproc07,/opt/sas/viya/config,5.00%,,,5.00%,5.00%,5,6,6,6,6,6,6,7,7,7,7,8,8,8,8,8,8,8,8,8,8,9,9,7,9,9,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13,
